id,display_name,display_name_alternatives,type,season,description
21477,蠅,,季語,夏,
21478,蠅虎,,季語,夏,
21479,蠅取器,,季語,夏,
21480,蠅取草,,季語,夏,仲夏(芒種から小暑の前日まで)
21481,蠅除,,季語,夏,
21482,蠅叩,,季語,夏,
21483,蠅帳,,季語,夏,
21484,蟇,"ひき,蟾,蟇蜍,蟾蜍",季語,夏,
21485,螻蛄,けら,季語,夏,
21486,蠍,さそり,季語,夏,
21487,蟷螂生る,"とうろううまる,たうらううまる",季語,夏,仲夏(芒種から小暑の前日まで)
21488,豌豆,"えんどう,エンドウ,ゑんどう",季語,夏,初夏(立夏から芒種の前日まで)
21489,豌豆引,,季語,夏,初夏(立夏から芒種の前日まで)
21490,辣韮,,季語,夏,
21491,鋏虫,,季語,夏,
21492,閻魔参,,季語,夏,晩夏(小暑から立秋の前日まで)
21493,閻魔堂狂言,,季語,夏,初夏(立夏から芒種の前日まで)
21494,雹,,季語,夏,
21495,靱草,,季語,夏,仲夏(芒種から小暑の前日まで)
21496,鮓,,季語,夏,
21497,鮑,,季語,夏,
21498,鮴,ごり,季語,夏,
21499,鯒,こち,季語,夏,
21500,鯰,,季語,夏,仲夏(芒種から小暑の前日まで)
21501,鱚,きす,季語,夏,
21502,鱚釣,,季語,夏,
21503,鱧,,季語,夏,
21504,鱧の皮,,季語,夏,
21505,鳧,けり,季語,夏,
21506,鳰の浮巣,,季語,夏,
21507,鴉の子,,季語,夏,
21508,鶯の付子,,季語,夏,仲夏(芒種から小暑の前日まで)
21509,鶯音を入る,,季語,夏,晩夏(小暑から立秋の前日まで)
21510,鶉の巣,,季語,夏,
21511,鵯上戸の花,,季語,夏,仲夏(芒種から小暑の前日まで)
21512,鷭,,季語,夏,
21513,麒麟草,"キリンソウ,きりんそう",季語,夏,仲夏(芒種から小暑の前日まで)
21514,黐の花,もちの花,季語,夏,初夏(立夏から芒種の前日まで)
21515,黴,,季語,夏,仲夏(芒種から小暑の前日まで)
21516,夏ぐれ,,季語,夏,仲夏(芒種から小暑の前日まで)
21517,富士の雪解,,季語,夏,仲夏(芒種から小暑の前日まで)
21518,蘭湯,,季語,夏,仲夏(芒種から小暑の前日まで)
30000,あとり,,季語,秋,晩秋(寒露から立冬の前日まで)
30001,いちいがしの実,,季語,秋,晩秋(寒露から立冬の前日まで)
30002,うそ寒,,季語,秋,晩秋(寒露から立冬の前日まで)
30003,うるか,,季語,秋,晩秋(寒露から立冬の前日まで)
30004,おくにち,,季語,秋,晩秋(寒露から立冬の前日まで)
30005,オクラ,,季語,秋,
30006,おしあな,,季語,秋,仲秋(白露から寒露の前日まで)
30007,オリーブの実,,季語,秋,晩秋(寒露から立冬の前日まで)
30008,がまずみの実,,季語,秋,晩秋(寒露から立冬の前日まで)
30009,からすみ,,季語,秋,晩秋(寒露から立冬の前日まで)
30010,かりがね寒き,,季語,秋,仲秋(白露から寒露の前日まで)
30011,カンナ,,季語,秋,
30012,ぎぎう,,季語,秋,
30013,きりぎりす,,季語,秋,初秋(立秋から白露の前日まで)
30014,けんぽなし,,季語,秋,晩秋(寒露から立冬の前日まで)
30015,コスモス,,季語,秋,仲秋(白露から寒露の前日まで)
30016,このしろ,,季語,秋,初秋(立秋から白露の前日まで)
30017,ささげめし,,季語,秋,初秋(立秋から白露の前日まで)
30018,サフランの花,,季語,秋,晩秋(寒露から立冬の前日まで)
30019,サルビア,,季語,秋,初秋(立秋から白露の前日まで)
30020,しどみの実,,季語,秋,晩秋(寒露から立冬の前日まで)
30021,しめ,,季語,秋,晩秋(寒露から立冬の前日まで)
30022,ジンジャーの花,,季語,秋,初秋(立秋から白露の前日まで)
30023,すがれおひ,,季語,秋,仲秋(白露から寒露の前日まで)
30024,せんきゅうの花,,季語,秋,初秋(立秋から白露の前日まで)
30025,そぞろ寒,,季語,秋,晩秋(寒露から立冬の前日まで)
30026,たぶの実,,季語,秋,初秋(立秋から白露の前日まで)
30027,たらの花,,季語,秋,初秋(立秋から白露の前日まで)
30028,とんぶり,,季語,秋,仲秋(白露から寒露の前日まで)
30029,ぬめり草,,季語,秋,初秋(立秋から白露の前日まで)
30030,ばい廻し,,季語,秋,晩秋(寒露から立冬の前日まで)
30031,はまなすの実,,季語,秋,初秋(立秋から白露の前日まで)
30032,はららご,,季語,秋,仲秋(白露から寒露の前日まで)
30033,ひしこ,,季語,秋,仲秋(白露から寒露の前日まで)
30034,ひしこづけ,,季語,秋,仲秋(白露から寒露の前日まで)
30035,ひつぢ,,季語,秋,晩秋(寒露から立冬の前日まで)
30036,ひつぢ田,,季語,秋,晩秋(寒露から立冬の前日まで)
30037,ひひらぎ,,季語,秋,晩秋(寒露から立冬の前日まで)
30038,ホップ,,季語,秋,初秋(立秋から白露の前日まで)
30039,みせばや,,季語,秋,晩秋(寒露から立冬の前日まで)
30040,めなもみ,,季語,秋,仲秋(白露から寒露の前日まで)
30041,めはじき,,季語,秋,初秋(立秋から白露の前日まで)
30042,やまじ,,季語,秋,仲秋(白露から寒露の前日まで)
30043,ゆびしお,,季語,秋,晩秋(寒露から立冬の前日まで)
30044,よなべ,,季語,秋,晩秋(寒露から立冬の前日まで)
30045,ロザリオ祭,,季語,秋,晩秋(寒露から立冬の前日まで)
30046,わらさ,,季語,秋,
30047,われから,,季語,秋,
30048,阿濃津八幡祭,,季語,秋,晩秋(寒露から立冬の前日まで)
30049,愛宕火,,季語,秋,初秋(立秋から白露の前日まで)
30050,茜掘る,,季語,秋,仲秋(白露から寒露の前日まで)
30051,茜草,,季語,秋,初秋(立秋から白露の前日まで)
30052,粟,,季語,秋,仲秋(白露から寒露の前日まで)
30053,粟刈る,,季語,秋,仲秋(白露から寒露の前日まで)
30054,粟田神社祭,,季語,秋,晩秋(寒露から立冬の前日まで)
30055,粟奴,,季語,秋,仲秋(白露から寒露の前日まで)
30056,案山子,,季語,秋,
30057,鞍馬の火祭,,季語,秋,晩秋(寒露から立冬の前日まで)
30058,伊勢御遷宮,,季語,秋,晩秋(寒露から立冬の前日まで)
30059,威銃,,季語,秋,
30060,衣被,,季語,秋,初秋(立秋から白露の前日まで)
30061,郁子,,季語,秋,初秋(立秋から白露の前日まで)
30062,磯菊,,季語,秋,晩秋(寒露から立冬の前日まで)
30063,一位の実,,季語,秋,晩秋(寒露から立冬の前日まで)
30064,溢蚊,,季語,秋,仲秋(白露から寒露の前日まで)
30065,稲,,季語,秋,
30066,稲の花,,季語,秋,初秋(立秋から白露の前日まで)
30067,稲扱,,季語,秋,仲秋(白露から寒露の前日まで)
30068,稲架,,季語,秋,仲秋(白露から寒露の前日まで)
30069,稲刈,,季語,秋,晩秋(寒露から立冬の前日まで)
30070,稲干す,,季語,秋,仲秋(白露から寒露の前日まで)
30071,稲妻,,季語,秋,
30072,稲雀,,季語,秋,
30073,稲虫,,季語,秋,初秋(立秋から白露の前日まで)
30074,稲負鳥,,季語,秋,
30075,稲舂虫,,季語,秋,初秋(立秋から白露の前日まで)
30076,茨の実,,季語,秋,晩秋(寒露から立冬の前日まで)
30077,芋,,季語,秋,
30078,芋茎,,季語,秋,仲秋(白露から寒露の前日まで)
30079,芋煮会,,季語,秋,晩秋(寒露から立冬の前日まで)
30080,芋虫,,季語,秋,初秋(立秋から白露の前日まで)
30081,鰯,,季語,秋,
30082,鰯の黒漬,,季語,秋,晩秋(寒露から立冬の前日まで)
30083,鰯引く,,季語,秋,
30084,鰯雲,,季語,秋,
30085,隠元豆,,季語,秋,初秋(立秋から白露の前日まで)
30086,宇佐祭,,季語,秋,仲秋(白露から寒露の前日まで)
30087,烏瓜,,季語,秋,晩秋(寒露から立冬の前日まで)
30088,烏賊干す,,季語,秋,
30089,雨月,,季語,秋,仲秋(白露から寒露の前日まで)
30090,鰻簗,"鰻やな,うなぎやな,うなぎ簗",季語,秋,
30091,運動会,,季語,秋,
30092,榎の実,,季語,秋,晩秋(寒露から立冬の前日まで)
30093,煙草の花,,季語,秋,初秋(立秋から白露の前日まで)
30094,燕帰る,,季語,秋,仲秋(白露から寒露の前日まで)
30095,猿の腰掛,,季語,秋,
30096,猿子鳥,,季語,秋,晩秋(寒露から立冬の前日まで)
30097,猿酒,,季語,秋,
30098,横這,,季語,秋,
30099,黄烏瓜,,季語,秋,晩秋(寒露から立冬の前日まで)
30100,黄葉,,季語,秋,晩秋(寒露から立冬の前日まで)
30101,黄落,,季語,秋,晩秋(寒露から立冬の前日まで)
30102,岡崎祭,,季語,秋,晩秋(寒露から立冬の前日まで)
30103,荻,,季語,秋,
30104,荻の声,,季語,秋,初秋(立秋から白露の前日まで)
30105,牡丹の根分,,季語,秋,仲秋(白露から寒露の前日まで)
30106,温め酒,,季語,秋,晩秋(寒露から立冬の前日まで)
30107,下り簗,,季語,秋,仲秋(白露から寒露の前日まで)
30108,何首烏芋,,季語,秋,
30109,夏解草,,季語,秋,初秋(立秋から白露の前日まで)
30110,火焔菜,,季語,秋,晩秋(寒露から立冬の前日まで)
30111,火恋し,,季語,秋,晩秋(寒露から立冬の前日まで)
30112,禾すなはち登る,,季語,秋,初秋(立秋から白露の前日まで)
30113,花火,,季語,秋,初秋(立秋から白露の前日まで)
30114,花畠,,季語,秋,
30115,花野,,季語,秋,
30116,茄子の馬,,季語,秋,初秋(立秋から白露の前日まで)
30117,蝦蔓,,季語,秋,晩秋(寒露から立冬の前日まで)
30118,蚊帳に雁を描く,,季語,秋,仲秋(白露から寒露の前日まで)
30119,臥待月,,季語,秋,仲秋(白露から寒露の前日まで)
30120,解夏,,季語,秋,初秋(立秋から白露の前日まで)
30121,廻り灯籠,,季語,秋,初秋(立秋から白露の前日まで)
30122,海桐の実,,季語,秋,晩秋(寒露から立冬の前日まで)
30123,海猫帰る,,季語,秋,仲秋(白露から寒露の前日まで)
30124,芥菜蒔く,,季語,秋,仲秋(白露から寒露の前日まで)
30125,芥子漬製す,,季語,秋,晩秋(寒露から立冬の前日まで)
30126,貝細工草,,季語,秋,初秋(立秋から白露の前日まで)
30127,柿,,季語,秋,晩秋(寒露から立冬の前日まで)
30128,柿紅葉,,季語,秋,晩秋(寒露から立冬の前日まで)
30129,柿羊羹,,季語,秋,晩秋(寒露から立冬の前日まで)
30130,樫の実,,季語,秋,晩秋(寒露から立冬の前日まで)
30131,梶の葉,,季語,秋,初秋(立秋から白露の前日まで)
30132,梶鞠,,季語,秋,初秋(立秋から白露の前日まで)
30133,鰍,,季語,秋,
30134,葛の花,,季語,秋,初秋(立秋から白露の前日まで)
30135,葛掘る,,季語,秋,晩秋(寒露から立冬の前日まで)
30136,鰹の烏帽子,,季語,秋,晩秋(寒露から立冬の前日まで)
30137,蒲の絮,,季語,秋,初秋(立秋から白露の前日まで)
30138,釜蓋朔日,,季語,秋,初秋(立秋から白露の前日まで)
30139,鎌祝ひ,,季語,秋,仲秋(白露から寒露の前日まで)
30140,鎌帛,,季語,秋,
30141,茅,,季語,秋,
30142,萱,,季語,秋,
30143,萱刈る,,季語,秋,仲秋(白露から寒露の前日まで)
30144,刈安,,季語,秋,仲秋(白露から寒露の前日まで)
30145,刈萱,,季語,秋,仲秋(白露から寒露の前日まで)
30146,刈田,,季語,秋,晩秋(寒露から立冬の前日まで)
30147,寒蝉鳴く,,季語,秋,初秋(立秋から白露の前日まで)
30148,寒露,,季語,秋,晩秋(寒露から立冬の前日まで)
30149,柑子,,季語,秋,晩秋(寒露から立冬の前日まで)
30150,甘干,,季語,秋,晩秋(寒露から立冬の前日まで)
30151,甘藷,,季語,秋,仲秋(白露から寒露の前日まで)
30152,甘蔗,,季語,秋,仲秋(白露から寒露の前日まで)
30153,竿燈,,季語,秋,初秋(立秋から白露の前日まで)
30154,間引菜,,季語,秋,仲秋(白露から寒露の前日まで)
30155,岩倉祭,,季語,秋,晩秋(寒露から立冬の前日まで)
30156,岩茸,,季語,秋,晩秋(寒露から立冬の前日まで)
30157,岩蓮華,,季語,秋,初秋(立秋から白露の前日まで)
30158,雁,,季語,秋,晩秋(寒露から立冬の前日まで)
30159,雁の使,,季語,秋,
30160,雁渡し,,季語,秋,仲秋(白露から寒露の前日まで)
30161,雁瘡,,季語,秋,晩秋(寒露から立冬の前日まで)
30162,願の糸,,季語,秋,初秋(立秋から白露の前日まで)
30163,伎芸天慶讃法要,,季語,秋,晩秋(寒露から立冬の前日まで)
30164,気比祭,,季語,秋,仲秋(白露から寒露の前日まで)
30165,貴船の狭小神輿,,季語,秋,晩秋(寒露から立冬の前日まで)
30166,貴船菊,,季語,秋,晩秋(寒露から立冬の前日まで)
30167,鬼灯,,季語,秋,初秋(立秋から白露の前日まで)
30168,鬼縛の実,,季語,秋,初秋(立秋から白露の前日まで)
30169,菊,,季語,秋,
30170,菊の酒,,季語,秋,晩秋(寒露から立冬の前日まで)
30171,菊の着綿,,季語,秋,晩秋(寒露から立冬の前日まで)
30172,菊芋,,季語,秋,仲秋(白露から寒露の前日まで)
30173,菊黄花あり,,季語,秋,晩秋(寒露から立冬の前日まで)
30174,菊花展,,季語,秋,晩秋(寒露から立冬の前日まで)
30175,菊吸虫,,季語,秋,
30176,菊供養,,季語,秋,晩秋(寒露から立冬の前日まで)
30177,菊合,,季語,秋,晩秋(寒露から立冬の前日まで)
30178,菊襲,,季語,秋,晩秋(寒露から立冬の前日まで)
30179,菊人形,,季語,秋,晩秋(寒露から立冬の前日まで)
30180,菊戴,,季語,秋,晩秋(寒露から立冬の前日まで)
30181,菊日和,,季語,秋,仲秋(白露から寒露の前日まで)
30182,菊枕,,季語,秋,晩秋(寒露から立冬の前日まで)
30183,菊膾,,季語,秋,晩秋(寒露から立冬の前日まで)
30184,吉田火祭,,季語,秋,初秋(立秋から白露の前日まで)
30185,吉野祭,,季語,秋,仲秋(白露から寒露の前日まで)
30186,桔梗,,季語,秋,初秋(立秋から白露の前日まで)
30187,橘,,季語,秋,晩秋(寒露から立冬の前日まで)
30188,砧,,季語,秋,
30189,黍,,季語,秋,仲秋(白露から寒露の前日まで)
30190,黍嵐,,季語,秋,仲秋(白露から寒露の前日まで)
30191,逆の峯入,,季語,秋,初秋(立秋から白露の前日まで)
30192,逆髪祭,,季語,秋,晩秋(寒露から立冬の前日まで)
30193,休暇明,,季語,秋,初秋(立秋から白露の前日まで)
30194,宮崎祭,,季語,秋,晩秋(寒露から立冬の前日まで)
30195,弓張月,,季語,秋,仲秋(白露から寒露の前日まで)
30196,球根秋植う,,季語,秋,晩秋(寒露から立冬の前日まで)
30197,牛膝,,季語,秋,
30198,牛蒡引く,,季語,秋,
30199,居待月,,季語,秋,仲秋(白露から寒露の前日まで)
30200,凶作,,季語,秋,仲秋(白露から寒露の前日まで)
30201,蕎麦の花,,季語,秋,初秋(立秋から白露の前日まで)
30202,玉取祭,,季語,秋,初秋(立秋から白露の前日まで)
30203,玉水木,,季語,秋,晩秋(寒露から立冬の前日まで)
30204,玉蜀黍,,季語,秋,仲秋(白露から寒露の前日まで)
30205,桐の実,,季語,秋,初秋(立秋から白露の前日まで)
30206,桐一葉,,季語,秋,初秋(立秋から白露の前日まで)
30207,錦草,,季語,秋,初秋(立秋から白露の前日まで)
30208,錦木,,季語,秋,晩秋(寒露から立冬の前日まで)
30209,金柑,,季語,秋,晩秋(寒露から立冬の前日まで)
30210,金水引,,季語,秋,初秋(立秋から白露の前日まで)
30211,金刀比羅祭,,季語,秋,晩秋(寒露から立冬の前日まで)
30212,銀杏,,季語,秋,晩秋(寒露から立冬の前日まで)
30213,銀杏黄葉,,季語,秋,晩秋(寒露から立冬の前日まで)
30214,銀杏散る,,季語,秋,晩秋(寒露から立冬の前日まで)
30215,九月,,季語,秋,仲秋(白露から寒露の前日まで)
30216,九月尽,,季語,秋,晩秋(寒露から立冬の前日まで)
30217,九日小袖,,季語,秋,晩秋(寒露から立冬の前日まで)
30218,九年母,,季語,秋,晩秋(寒露から立冬の前日まで)
30219,狗酸漿,,季語,秋,仲秋(白露から寒露の前日まで)
30220,狗尾草,,季語,秋,
30221,苦瓜,,季語,秋,仲秋(白露から寒露の前日まで)
30222,苦参,,季語,秋,仲秋(白露から寒露の前日まで)
30223,苦参引く,,季語,秋,晩秋(寒露から立冬の前日まで)
30224,串柿作る,,季語,秋,晩秋(寒露から立冬の前日まで)
30225,轡虫,,季語,秋,初秋(立秋から白露の前日まで)
30226,熊栗架をかく,,季語,秋,晩秋(寒露から立冬の前日まで)
30227,栗,,季語,秋,晩秋(寒露から立冬の前日まで)
30228,栗の子餅,,季語,秋,晩秋(寒露から立冬の前日まで)
30229,栗茸,,季語,秋,晩秋(寒露から立冬の前日まで)
30230,栗虫,,季語,秋,晩秋(寒露から立冬の前日まで)
